Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-436.9538	-592.1257	155.1719	2.252975	1.609665	0.2209268	0.7279743
6	-439.8275	-595.1605	155.333	2.343959	1.646978	0.1561074	0.5434534
12	-437.9574	-592.6292	154.6718	2.343959	2.761259	0.1661925	0.4155172
18	-442.4212	-596.0563	153.6351	2.343959	5.553125	0.1915046	0.3789601
24	-456.6401	-612.2617	155.6215	2.02195	0.8764315	0.4071295	0.7085176
30	-453.6427	-609.2293	155.5865	2.16329	1.569563	0.1383254	0.67035
36	-452.0061	-606.9506	154.9445	2.334493	1.193873	0.4707773	0.443867
42	-445.4002	-601.0055	155.6053	2.150016	1.395744	0.1791856	0.6366699
48	-454.0136	-608.7072	154.6936	1.948032	2.068347	0.467527	0.6510885
54	-451.3239	-606.6176	155.2937	1.994776	1.353599	0.3312854	0.8053634
60	-444.8623	-600.6433	155.781	1.994776	0.8377992	0.3312854	0.8053634
66	-437.4968	-592.6557	155.1589	1.934557	1.158015	0.3753446	1.090817
72	-440.0232	-595.2363	155.2131	2.196953	0.8392206	0.6146807	0.5392276
78	-443.3499	-598.6851	155.3352	1.637761	1.311185	0.2618168	1.302085
84	-441.2301	-596.6513	155.4212	1.918803	2.00641	0.1299213	0.8950258
90	-442.0839	-597.1437	155.0598	1.982877	2.149329	0.2288381	0.7674099
96	-442.9249	-596.5796	153.6547	2.143259	2.271003	0.8661185	0.9124974
102	-436.6718	-589.9244	153.2526	2.143259	1.182066	1.755079	1.276588
108	-435.2885	-590.2478	154.9593	1.808046	1.182066	0.5208092	1.130861
114	-435.2268	-589.6748	154.4481	1.920766	2.582469	0.2715668	1.130861
120	-434.8975	-589.2367	154.3392	1.965075	1.57577	0.55009	1.224003
126	-437.5171	-592.6861	155.169	1.738298	1.477739	0.2686672	1.235235
132	-445.9678	-601.8147	155.8468	1.871054	1.120298	0.1551849	1.071369
138	-452.9548	-607.1357	154.1809	1.871054	3.573544	0.2583882	1.071369
144	-443.356	-597.589	154.233	1.31015	2.061394	0.1263418	2.243845
150	-449.0363	-603.7683	154.732	1.664596	2.060895	0.1315954	1.655205
156	-451.3061	-607.6641	156.3581	1.664596	0.4859493	0.1918057	1.367482
162	-459.7448	-615.1789	155.4341	2.186661	1.381835	0.2271852	0.6435579
168	-453.5368	-608.5535	155.0167	2.165307	2.047765	0.2273758	0.6290021
174	-451.2354	-605.4753	154.2399	1.925952	1.247564	0.7552016	1.314383
180	-452.031	-606.3422	154.3112	1.784303	1.247564	0.7915738	1.335537
186	-449.2917	-604.4137	155.1219	2.121005	1.247564	0.4442928	0.6619152
192	-447.4152	-603.341	155.9258	2.121005	1.094202	0.1433606	0.7829458
198	-444.0329	-599.7074	155.6744	1.997074	1.0913	0.2645098	0.8046617
204	-445.0109	-600.5234	155.5124	2.082648	0.9861142	0.3942735	0.6224855
210	-445.1685	-600.3985	155.23	1.832424	1.279154	0.3318025	1.107237
216	-448.7466	-603.9991	155.2525	1.503079	1.625465	0.1646067	1.507198
222	-445.8515	-601.7232	155.8717	1.770448	1.162514	0.2084602	0.9409985
228	-449.9254	-603.8306	153.9052	1.886329	1.583268	0.8960694	1.276186
